"","POP_ID","SPP","SYS_NM","faz_acro","maz_acro","CU_name","CU_findex","Area","IsIndicator","year","escapement","popid.link"
"1510",46447,"CN","SHUSWAP RIVER-MIDDLE","STh","GStr","Shuswap River_SU_0.3","CK-015","29K","Y",1968,400,"46447"
"1511",46447,"CN","SHUSWAP RIVER-MIDDLE","STh","GStr","Shuswap River_SU_0.3","CK-015","29K","Y",1969,500,"46447"
"1512",46447,"CN","SHUSWAP RIVER-MIDDLE","STh","GStr","Shuswap River_SU_0.3","CK-015","29K","Y",1970,750,"46447"
"1513",46447,"CN","SHUSWAP RIVER-MIDDLE","STh","GStr","Shuswap River_SU_0.3","CK-015","29K","Y",1971,750,"46447"
"1514",46447,"CN","SHUSWAP RIVER-MIDDLE","STh","GStr","Shuswap River_SU_0.3","CK-015","29K","Y",1972,300,"46447"
"1515",46447,"CN","SHUSWAP RIVER-MIDDLE","STh","GStr","Shuswap River_SU_0.3","CK-015","29K","Y",1973,400,"46447"
"1516",46447,"CN","SHUSWAP RIVER-MIDDLE","STh","GStr","Shuswap River_SU_0.3","CK-015","29K","Y",1974,600,"46447"
"1517",46447,"CN","SHUSWAP RIVER-MIDDLE","STh","GStr","Shuswap River_SU_0.3","CK-015","29K","Y",1975,NA,"46447"
"1518",46447,"CN","SHUSWAP RIVER-MIDDLE","STh","GStr","Shuswap River_SU_0.3","CK-015","29K","Y",1976,NA,"46447"
"1519",46447,"CN","SHUSWAP RIVER-MIDDLE","STh","GStr","Shuswap River_SU_0.3","CK-015","29K","Y",1977,NA,"46447"
"1520",46447,"CN","SHUSWAP RIVER-MIDDLE","STh","GStr","Shuswap River_SU_0.3","CK-015","29K","Y",1978,NA,"46447"
"1521",46447,"CN","SHUSWAP RIVER-MIDDLE","STh","GStr","Shuswap River_SU_0.3","CK-015","29K","Y",1979,NA,"46447"
"1522",46447,"CN","SHUSWAP RIVER-MIDDLE","STh","GStr","Shuswap River_SU_0.3","CK-015","29K","Y",1980,NA,"46447"
"1523",46447,"CN","SHUSWAP RIVER-MIDDLE","STh","GStr","Shuswap River_SU_0.3","CK-015","29K","Y",1981,NA,"46447"
"1524",46447,"CN","SHUSWAP RIVER-MIDDLE","STh","GStr","Shuswap River_SU_0.3","CK-015","29K","Y",1982,NA,"46447"
"1525",46447,"CN","SHUSWAP RIVER-MIDDLE","STh","GStr","Shuswap River_SU_0.3","CK-015","29K","Y",1983,NA,"46447"
"1526",46447,"CN","SHUSWAP RIVER-MIDDLE","STh","GStr","Shuswap River_SU_0.3","CK-015","29K","Y",1984,NA,"46447"
"1527",46447,"CN","SHUSWAP RIVER-MIDDLE","STh","GStr","Shuswap River_SU_0.3","CK-015","29K","Y",1985,NA,"46447"
"1528",46447,"CN","SHUSWAP RIVER-MIDDLE","STh","GStr","Shuswap River_SU_0.3","CK-015","29K","Y",1986,NA,"46447"
"1529",46447,"CN","SHUSWAP RIVER-MIDDLE","STh","GStr","Shuswap River_SU_0.3","CK-015","29K","Y",1987,NA,"46447"
"1530",46447,"CN","SHUSWAP RIVER-MIDDLE","STh","GStr","Shuswap River_SU_0.3","CK-015","29K","Y",1988,NA,"46447"
"1531",46447,"CN","SHUSWAP RIVER-MIDDLE","STh","GStr","Shuswap River_SU_0.3","CK-015","29K","Y",1989,NA,"46447"
"1532",46447,"CN","SHUSWAP RIVER-MIDDLE","STh","GStr","Shuswap River_SU_0.3","CK-015","29K","Y",1990,NA,"46447"
"1533",46447,"CN","SHUSWAP RIVER-MIDDLE","STh","GStr","Shuswap River_SU_0.3","CK-015","29K","Y",1991,NA,"46447"
"1534",46447,"CN","SHUSWAP RIVER-MIDDLE","STh","GStr","Shuswap River_SU_0.3","CK-015","29K","Y",1992,NA,"46447"
"1535",46447,"CN","SHUSWAP RIVER-MIDDLE","STh","GStr","Shuswap River_SU_0.3","CK-015","29K","Y",1993,NA,"46447"
"1536",46447,"CN","SHUSWAP RIVER-MIDDLE","STh","GStr","Shuswap River_SU_0.3","CK-015","29K","Y",1994,NA,"46447"
"1537",46447,"CN","SHUSWAP RIVER-MIDDLE","STh","GStr","Shuswap River_SU_0.3","CK-015","29K","Y",1995,NA,"46447"
"1538",46447,"CN","SHUSWAP RIVER-MIDDLE","STh","GStr","Shuswap River_SU_0.3","CK-015","29K","Y",1996,NA,"46447"
"1539",46447,"CN","SHUSWAP RIVER-MIDDLE","STh","GStr","Shuswap River_SU_0.3","CK-015","29K","Y",1997,NA,"46447"
"1540",46447,"CN","SHUSWAP RIVER-MIDDLE","STh","GStr","Shuswap River_SU_0.3","CK-015","29K","Y",1998,NA,"46447"
"1541",46447,"CN","SHUSWAP RIVER-MIDDLE","STh","GStr","Shuswap River_SU_0.3","CK-015","29K","Y",1999,NA,"46447"
"1542",46447,"CN","SHUSWAP RIVER-MIDDLE","STh","GStr","Shuswap River_SU_0.3","CK-015","29K","Y",2000,NA,"46447"
"1543",46447,"CN","SHUSWAP RIVER-MIDDLE","STh","GStr","Shuswap River_SU_0.3","CK-015","29K","Y",2001,NA,"46447"
"1544",46447,"CN","SHUSWAP RIVER-MIDDLE","STh","GStr","Shuswap River_SU_0.3","CK-015","29K","Y",2002,NA,"46447"
"1545",46447,"CN","SHUSWAP RIVER-MIDDLE","STh","GStr","Shuswap River_SU_0.3","CK-015","29K","Y",2003,NA,"46447"
"1546",46447,"CN","SHUSWAP RIVER-MIDDLE","STh","GStr","Shuswap River_SU_0.3","CK-015","29K","Y",2004,NA,"46447"
"1547",46447,"CN","SHUSWAP RIVER-MIDDLE","STh","GStr","Shuswap River_SU_0.3","CK-015","29K","Y",2005,NA,"46447"
"1548",46447,"CN","SHUSWAP RIVER-MIDDLE","STh","GStr","Shuswap River_SU_0.3","CK-015","29K","Y",2006,5239,"46447"
"1549",46447,"CN","SHUSWAP RIVER-MIDDLE","STh","GStr","Shuswap River_SU_0.3","CK-015","29K","Y",2007,1230,"46447"
"1550",46447,"CN","SHUSWAP RIVER-MIDDLE","STh","GStr","Shuswap River_SU_0.3","CK-015","29K","Y",2008,1777,"46447"
"1551",46447,"CN","SHUSWAP RIVER-MIDDLE","STh","GStr","Shuswap River_SU_0.3","CK-015","29K","Y",2009,1799,"46447"
"1552",46447,"CN","SHUSWAP RIVER-MIDDLE","STh","GStr","Shuswap River_SU_0.3","CK-015","29K","Y",2010,5117,"46447"
"1553",46447,"CN","SHUSWAP RIVER-MIDDLE","STh","GStr","Shuswap River_SU_0.3","CK-015","29K","Y",2011,1117,"46447"
"1554",46447,"CN","SHUSWAP RIVER-MIDDLE","STh","GStr","Shuswap River_SU_0.3","CK-015","29K","Y",2012,359,"46447"
"1555",46447,"CN","SHUSWAP RIVER-MIDDLE","STh","GStr","Shuswap River_SU_0.3","CK-015","29K","Y",2013,2393,"46447"
"1556",46447,"CN","SHUSWAP RIVER-MIDDLE","STh","GStr","Shuswap River_SU_0.3","CK-015","29K","Y",2014,2274,"46447"
"1557",46447,"CN","SHUSWAP RIVER-MIDDLE","STh","GStr","Shuswap River_SU_0.3","CK-015","29K","Y",2015,NA,"46447"
"1558",46447,"CN","SHUSWAP RIVER-MIDDLE","STh","GStr","Shuswap River_SU_0.3","CK-015","29K","Y",2016,NA,"46447"
"1559",46447,"CN","SHUSWAP RIVER-MIDDLE","STh","GStr","Shuswap River_SU_0.3","CK-015","29K","Y",2017,787,"46447"
"1560",46447,"CN","SHUSWAP RIVER-MIDDLE","STh","GStr","Shuswap River_SU_0.3","CK-015","29K","Y",2018,2100,"46447"
"1561",46447,"CN","SHUSWAP RIVER-MIDDLE","STh","GStr","Shuswap River_SU_0.3","CK-015","29K","Y",2019,2056,"46447"
"1562",46447,"CN","SHUSWAP RIVER-MIDDLE","STh","GStr","Shuswap River_SU_0.3","CK-015","29K","Y",2020,2054,"46447"
"1563",46851,"CN","CHILKO RIVER","MFR","GStr","Middle Fraser River_SU_1.3","CK-011","29G","Y",1950,NA,"46851"
"1564",46851,"CN","CHILKO RIVER","MFR","GStr","Middle Fraser River_SU_1.3","CK-011","29G","Y",1951,500,"46851"
"1565",46851,"CN","CHILKO RIVER","MFR","GStr","Middle Fraser River_SU_1.3","CK-011","29G","Y",1952,400,"46851"
"1566",46851,"CN","CHILKO RIVER","MFR","GStr","Middle Fraser River_SU_1.3","CK-011","29G","Y",1953,400,"46851"
"1567",46851,"CN","CHILKO RIVER","MFR","GStr","Middle Fraser River_SU_1.3","CK-011","29G","Y",1954,400,"46851"
"1568",46851,"CN","CHILKO RIVER","MFR","GStr","Middle Fraser River_SU_1.3","CK-011","29G","Y",1955,400,"46851"
"1569",46851,"CN","CHILKO RIVER","MFR","GStr","Middle Fraser River_SU_1.3","CK-011","29G","Y",1956,400,"46851"
"1570",46851,"CN","CHILKO RIVER","MFR","GStr","Middle Fraser River_SU_1.3","CK-011","29G","Y",1957,400,"46851"
"1571",46851,"CN","CHILKO RIVER","MFR","GStr","Middle Fraser River_SU_1.3","CK-011","29G","Y",1958,750,"46851"
"1572",46851,"CN","CHILKO RIVER","MFR","GStr","Middle Fraser River_SU_1.3","CK-011","29G","Y",1959,3500,"46851"
"1573",46851,"CN","CHILKO RIVER","MFR","GStr","Middle Fraser River_SU_1.3","CK-011","29G","Y",1960,400,"46851"
"1574",46851,"CN","CHILKO RIVER","MFR","GStr","Middle Fraser River_SU_1.3","CK-011","29G","Y",1961,400,"46851"
"1575",46851,"CN","CHILKO RIVER","MFR","GStr","Middle Fraser River_SU_1.3","CK-011","29G","Y",1962,1500,"46851"
"1576",46851,"CN","CHILKO RIVER","MFR","GStr","Middle Fraser River_SU_1.3","CK-011","29G","Y",1963,1500,"46851"
"1577",46851,"CN","CHILKO RIVER","MFR","GStr","Middle Fraser River_SU_1.3","CK-011","29G","Y",1964,7500,"46851"
"1578",46851,"CN","CHILKO RIVER","MFR","GStr","Middle Fraser River_SU_1.3","CK-011","29G","Y",1965,3500,"46851"
"1579",46851,"CN","CHILKO RIVER","MFR","GStr","Middle Fraser River_SU_1.3","CK-011","29G","Y",1966,3500,"46851"
"1580",46851,"CN","CHILKO RIVER","MFR","GStr","Middle Fraser River_SU_1.3","CK-011","29G","Y",1967,4000,"46851"
"1581",46851,"CN","CHILKO RIVER","MFR","GStr","Middle Fraser River_SU_1.3","CK-011","29G","Y",1968,4500,"46851"
"1582",46851,"CN","CHILKO RIVER","MFR","GStr","Middle Fraser River_SU_1.3","CK-011","29G","Y",1969,7000,"46851"
"1583",46851,"CN","CHILKO RIVER","MFR","GStr","Middle Fraser River_SU_1.3","CK-011","29G","Y",1970,7500,"46851"
"1584",46851,"CN","CHILKO RIVER","MFR","GStr","Middle Fraser River_SU_1.3","CK-011","29G","Y",1971,4000,"46851"
"1585",46851,"CN","CHILKO RIVER","MFR","GStr","Middle Fraser River_SU_1.3","CK-011","29G","Y",1972,2000,"46851"
"1586",46851,"CN","CHILKO RIVER","MFR","GStr","Middle Fraser River_SU_1.3","CK-011","29G","Y",1973,7000,"46851"
"1587",46851,"CN","CHILKO RIVER","MFR","GStr","Middle Fraser River_SU_1.3","CK-011","29G","Y",1974,1500,"46851"
"1588",46851,"CN","CHILKO RIVER","MFR","GStr","Middle Fraser River_SU_1.3","CK-011","29G","Y",1975,NA,"46851"
"1589",46851,"CN","CHILKO RIVER","MFR","GStr","Middle Fraser River_SU_1.3","CK-011","29G","Y",1976,NA,"46851"
"1590",46851,"CN","CHILKO RIVER","MFR","GStr","Middle Fraser River_SU_1.3","CK-011","29G","Y",1977,NA,"46851"
"1591",46851,"CN","CHILKO RIVER","MFR","GStr","Middle Fraser River_SU_1.3","CK-011","29G","Y",1978,NA,"46851"
"1592",46851,"CN","CHILKO RIVER","MFR","GStr","Middle Fraser River_SU_1.3","CK-011","29G","Y",1979,NA,"46851"
"1593",46851,"CN","CHILKO RIVER","MFR","GStr","Middle Fraser River_SU_1.3","CK-011","29G","Y",1980,NA,"46851"
"1594",46851,"CN","CHILKO RIVER","MFR","GStr","Middle Fraser River_SU_1.3","CK-011","29G","Y",1981,NA,"46851"
"1595",46851,"CN","CHILKO RIVER","MFR","GStr","Middle Fraser River_SU_1.3","CK-011","29G","Y",1982,NA,"46851"
"1596",46851,"CN","CHILKO RIVER","MFR","GStr","Middle Fraser River_SU_1.3","CK-011","29G","Y",1983,NA,"46851"
"1597",46851,"CN","CHILKO RIVER","MFR","GStr","Middle Fraser River_SU_1.3","CK-011","29G","Y",1984,NA,"46851"
"1598",46851,"CN","CHILKO RIVER","MFR","GStr","Middle Fraser River_SU_1.3","CK-011","29G","Y",1985,NA,"46851"
"1599",46851,"CN","CHILKO RIVER","MFR","GStr","Middle Fraser River_SU_1.3","CK-011","29G","Y",1986,NA,"46851"
"1600",46851,"CN","CHILKO RIVER","MFR","GStr","Middle Fraser River_SU_1.3","CK-011","29G","Y",1987,NA,"46851"
"1601",46851,"CN","CHILKO RIVER","MFR","GStr","Middle Fraser River_SU_1.3","CK-011","29G","Y",1988,NA,"46851"
"1602",46851,"CN","CHILKO RIVER","MFR","GStr","Middle Fraser River_SU_1.3","CK-011","29G","Y",1989,NA,"46851"
"1603",46851,"CN","CHILKO RIVER","MFR","GStr","Middle Fraser River_SU_1.3","CK-011","29G","Y",1990,NA,"46851"
"1604",46851,"CN","CHILKO RIVER","MFR","GStr","Middle Fraser River_SU_1.3","CK-011","29G","Y",1991,NA,"46851"
"1605",46851,"CN","CHILKO RIVER","MFR","GStr","Middle Fraser River_SU_1.3","CK-011","29G","Y",1992,NA,"46851"
"1606",46851,"CN","CHILKO RIVER","MFR","GStr","Middle Fraser River_SU_1.3","CK-011","29G","Y",1993,NA,"46851"
"1607",46851,"CN","CHILKO RIVER","MFR","GStr","Middle Fraser River_SU_1.3","CK-011","29G","Y",1994,NA,"46851"
"1608",46851,"CN","CHILKO RIVER","MFR","GStr","Middle Fraser River_SU_1.3","CK-011","29G","Y",1995,NA,"46851"
"1609",46851,"CN","CHILKO RIVER","MFR","GStr","Middle Fraser River_SU_1.3","CK-011","29G","Y",1996,NA,"46851"
"1610",46851,"CN","CHILKO RIVER","MFR","GStr","Middle Fraser River_SU_1.3","CK-011","29G","Y",1997,NA,"46851"
"1611",46851,"CN","CHILKO RIVER","MFR","GStr","Middle Fraser River_SU_1.3","CK-011","29G","Y",1998,NA,"46851"
"1612",46851,"CN","CHILKO RIVER","MFR","GStr","Middle Fraser River_SU_1.3","CK-011","29G","Y",1999,NA,"46851"
"1613",46851,"CN","CHILKO RIVER","MFR","GStr","Middle Fraser River_SU_1.3","CK-011","29G","Y",2000,NA,"46851"
"1614",46851,"CN","CHILKO RIVER","MFR","GStr","Middle Fraser River_SU_1.3","CK-011","29G","Y",2001,NA,"46851"
"1615",46851,"CN","CHILKO RIVER","MFR","GStr","Middle Fraser River_SU_1.3","CK-011","29G","Y",2002,NA,"46851"
"1616",46851,"CN","CHILKO RIVER","MFR","GStr","Middle Fraser River_SU_1.3","CK-011","29G","Y",2003,NA,"46851"
"1617",46851,"CN","CHILKO RIVER","MFR","GStr","Middle Fraser River_SU_1.3","CK-011","29G","Y",2004,NA,"46851"
"1618",46851,"CN","CHILKO RIVER","MFR","GStr","Middle Fraser River_SU_1.3","CK-011","29G","Y",2005,NA,"46851"
"1619",46851,"CN","CHILKO RIVER","MFR","GStr","Middle Fraser River_SU_1.3","CK-011","29G","Y",2006,NA,"46851"
"1620",46851,"CN","CHILKO RIVER","MFR","GStr","Middle Fraser River_SU_1.3","CK-011","29G","Y",2007,NA,"46851"
"1621",46851,"CN","CHILKO RIVER","MFR","GStr","Middle Fraser River_SU_1.3","CK-011","29G","Y",2008,NA,"46851"
"1622",46851,"CN","CHILKO RIVER","MFR","GStr","Middle Fraser River_SU_1.3","CK-011","29G","Y",2009,NA,"46851"
"1623",46851,"CN","CHILKO RIVER","MFR","GStr","Middle Fraser River_SU_1.3","CK-011","29G","Y",2010,7490,"46851"
"1624",46851,"CN","CHILKO RIVER","MFR","GStr","Middle Fraser River_SU_1.3","CK-011","29G","Y",2011,8396,"46851"
"1625",46851,"CN","CHILKO RIVER","MFR","GStr","Middle Fraser River_SU_1.3","CK-011","29G","Y",2012,4255,"46851"
"1626",46851,"CN","CHILKO RIVER","MFR","GStr","Middle Fraser River_SU_1.3","CK-011","29G","Y",2013,4200,"46851"
"1627",46851,"CN","CHILKO RIVER","MFR","GStr","Middle Fraser River_SU_1.3","CK-011","29G","Y",2014,13246,"46851"
"1628",46851,"CN","CHILKO RIVER","MFR","GStr","Middle Fraser River_SU_1.3","CK-011","29G","Y",2015,10921,"46851"
"1629",46851,"CN","CHILKO RIVER","MFR","GStr","Middle Fraser River_SU_1.3","CK-011","29G","Y",2016,4123,"46851"
"1630",46851,"CN","CHILKO RIVER","MFR","GStr","Middle Fraser River_SU_1.3","CK-011","29G","Y",2017,3591,"46851"
"1631",46851,"CN","CHILKO RIVER","MFR","GStr","Middle Fraser River_SU_1.3","CK-011","29G","Y",2018,2191,"46851"
"1632",46851,"CN","CHILKO RIVER","MFR","GStr","Middle Fraser River_SU_1.3","CK-011","29G","Y",2019,NA,"46851"
"1633",46851,"CN","CHILKO RIVER","MFR","GStr","Middle Fraser River_SU_1.3","CK-011","29G","Y",2020,6195,"46851"
"1634",47096,"CN","MARIA SLOUGH","LFR","GStr","Maria Slough_SU_0.3","CK-007","29D","N",1950,NA,"47096"
"1635",47096,"CN","MARIA SLOUGH","LFR","GStr","Maria Slough_SU_0.3","CK-007","29D","N",1951,75,"47096"
"1636",47096,"CN","MARIA SLOUGH","LFR","GStr","Maria Slough_SU_0.3","CK-007","29D","N",1952,200,"47096"
"1637",47096,"CN","MARIA SLOUGH","LFR","GStr","Maria Slough_SU_0.3","CK-007","29D","N",1953,200,"47096"
"1638",47096,"CN","MARIA SLOUGH","LFR","GStr","Maria Slough_SU_0.3","CK-007","29D","N",1954,75,"47096"
"1639",47096,"CN","MARIA SLOUGH","LFR","GStr","Maria Slough_SU_0.3","CK-007","29D","N",1955,25,"47096"
"1640",47096,"CN","MARIA SLOUGH","LFR","GStr","Maria Slough_SU_0.3","CK-007","29D","N",1956,75,"47096"
"1641",47096,"CN","MARIA SLOUGH","LFR","GStr","Maria Slough_SU_0.3","CK-007","29D","N",1957,200,"47096"
"1642",47096,"CN","MARIA SLOUGH","LFR","GStr","Maria Slough_SU_0.3","CK-007","29D","N",1958,25,"47096"
"1643",47096,"CN","MARIA SLOUGH","LFR","GStr","Maria Slough_SU_0.3","CK-007","29D","N",1959,25,"47096"
"1644",47096,"CN","MARIA SLOUGH","LFR","GStr","Maria Slough_SU_0.3","CK-007","29D","N",1960,25,"47096"
"1645",47096,"CN","MARIA SLOUGH","LFR","GStr","Maria Slough_SU_0.3","CK-007","29D","N",1961,25,"47096"
"1646",47096,"CN","MARIA SLOUGH","LFR","GStr","Maria Slough_SU_0.3","CK-007","29D","N",1962,150,"47096"
"1647",47096,"CN","MARIA SLOUGH","LFR","GStr","Maria Slough_SU_0.3","CK-007","29D","N",1963,260,"47096"
"1648",47096,"CN","MARIA SLOUGH","LFR","GStr","Maria Slough_SU_0.3","CK-007","29D","N",1964,NA,"47096"
"1649",47096,"CN","MARIA SLOUGH","LFR","GStr","Maria Slough_SU_0.3","CK-007","29D","N",1965,150,"47096"
"1650",47096,"CN","MARIA SLOUGH","LFR","GStr","Maria Slough_SU_0.3","CK-007","29D","N",1966,119,"47096"
"1651",47096,"CN","MARIA SLOUGH","LFR","GStr","Maria Slough_SU_0.3","CK-007","29D","N",1967,200,"47096"
"1652",47096,"CN","MARIA SLOUGH","LFR","GStr","Maria Slough_SU_0.3","CK-007","29D","N",1968,75,"47096"
"1653",47096,"CN","MARIA SLOUGH","LFR","GStr","Maria Slough_SU_0.3","CK-007","29D","N",1969,400,"47096"
"1654",47096,"CN","MARIA SLOUGH","LFR","GStr","Maria Slough_SU_0.3","CK-007","29D","N",1970,200,"47096"
"1655",47096,"CN","MARIA SLOUGH","LFR","GStr","Maria Slough_SU_0.3","CK-007","29D","N",1971,75,"47096"
"1656",47096,"CN","MARIA SLOUGH","LFR","GStr","Maria Slough_SU_0.3","CK-007","29D","N",1972,200,"47096"
"1657",47096,"CN","MARIA SLOUGH","LFR","GStr","Maria Slough_SU_0.3","CK-007","29D","N",1973,200,"47096"
"1658",47096,"CN","MARIA SLOUGH","LFR","GStr","Maria Slough_SU_0.3","CK-007","29D","N",1974,75,"47096"
"1659",47096,"CN","MARIA SLOUGH","LFR","GStr","Maria Slough_SU_0.3","CK-007","29D","N",1975,75,"47096"
"1660",47096,"CN","MARIA SLOUGH","LFR","GStr","Maria Slough_SU_0.3","CK-007","29D","N",1976,25,"47096"
"1661",47096,"CN","MARIA SLOUGH","LFR","GStr","Maria Slough_SU_0.3","CK-007","29D","N",1977,200,"47096"
"1662",47096,"CN","MARIA SLOUGH","LFR","GStr","Maria Slough_SU_0.3","CK-007","29D","N",1978,150,"47096"
"1663",47096,"CN","MARIA SLOUGH","LFR","GStr","Maria Slough_SU_0.3","CK-007","29D","N",1979,75,"47096"
"1664",47096,"CN","MARIA SLOUGH","LFR","GStr","Maria Slough_SU_0.3","CK-007","29D","N",1980,100,"47096"
"1665",47096,"CN","MARIA SLOUGH","LFR","GStr","Maria Slough_SU_0.3","CK-007","29D","N",1981,20,"47096"
"1666",47096,"CN","MARIA SLOUGH","LFR","GStr","Maria Slough_SU_0.3","CK-007","29D","N",1982,50,"47096"
"1667",47096,"CN","MARIA SLOUGH","LFR","GStr","Maria Slough_SU_0.3","CK-007","29D","N",1983,50,"47096"
"1668",47096,"CN","MARIA SLOUGH","LFR","GStr","Maria Slough_SU_0.3","CK-007","29D","N",1984,30,"47096"
"1669",47096,"CN","MARIA SLOUGH","LFR","GStr","Maria Slough_SU_0.3","CK-007","29D","N",1985,200,"47096"
"1670",47096,"CN","MARIA SLOUGH","LFR","GStr","Maria Slough_SU_0.3","CK-007","29D","N",1986,110,"47096"
"1671",47096,"CN","MARIA SLOUGH","LFR","GStr","Maria Slough_SU_0.3","CK-007","29D","N",1987,4,"47096"
"1672",47096,"CN","MARIA SLOUGH","LFR","GStr","Maria Slough_SU_0.3","CK-007","29D","N",1988,67,"47096"
"1673",47096,"CN","MARIA SLOUGH","LFR","GStr","Maria Slough_SU_0.3","CK-007","29D","N",1989,50,"47096"
"1674",47096,"CN","MARIA SLOUGH","LFR","GStr","Maria Slough_SU_0.3","CK-007","29D","N",1990,25,"47096"
"1675",47096,"CN","MARIA SLOUGH","LFR","GStr","Maria Slough_SU_0.3","CK-007","29D","N",1991,NA,"47096"
"1676",47096,"CN","MARIA SLOUGH","LFR","GStr","Maria Slough_SU_0.3","CK-007","29D","N",1992,NA,"47096"
"1677",47096,"CN","MARIA SLOUGH","LFR","GStr","Maria Slough_SU_0.3","CK-007","29D","N",1993,NA,"47096"
"1678",47096,"CN","MARIA SLOUGH","LFR","GStr","Maria Slough_SU_0.3","CK-007","29D","N",1994,NA,"47096"
"1679",47096,"CN","MARIA SLOUGH","LFR","GStr","Maria Slough_SU_0.3","CK-007","29D","N",1995,NA,"47096"
"1680",47096,"CN","MARIA SLOUGH","LFR","GStr","Maria Slough_SU_0.3","CK-007","29D","N",1996,100,"47096"
"1681",47096,"CN","MARIA SLOUGH","LFR","GStr","Maria Slough_SU_0.3","CK-007","29D","N",1997,100,"47096"
"1682",47096,"CN","MARIA SLOUGH","LFR","GStr","Maria Slough_SU_0.3","CK-007","29D","N",1998,176,"47096"
"1683",47096,"CN","MARIA SLOUGH","LFR","GStr","Maria Slough_SU_0.3","CK-007","29D","N",1999,220,"47096"
"1684",47096,"CN","MARIA SLOUGH","LFR","GStr","Maria Slough_SU_0.3","CK-007","29D","N",2000,282,"47096"
"1685",47096,"CN","MARIA SLOUGH","LFR","GStr","Maria Slough_SU_0.3","CK-007","29D","N",2001,422,"47096"
"1686",47096,"CN","MARIA SLOUGH","LFR","GStr","Maria Slough_SU_0.3","CK-007","29D","N",2002,927,"47096"
"1687",47096,"CN","MARIA SLOUGH","LFR","GStr","Maria Slough_SU_0.3","CK-007","29D","N",2003,782,"47096"
"1688",47096,"CN","MARIA SLOUGH","LFR","GStr","Maria Slough_SU_0.3","CK-007","29D","N",2004,43,"47096"
"1689",47096,"CN","MARIA SLOUGH","LFR","GStr","Maria Slough_SU_0.3","CK-007","29D","N",2005,424,"47096"
"1690",47096,"CN","MARIA SLOUGH","LFR","GStr","Maria Slough_SU_0.3","CK-007","29D","N",2006,321,"47096"
"1691",47096,"CN","MARIA SLOUGH","LFR","GStr","Maria Slough_SU_0.3","CK-007","29D","N",2007,713,"47096"
"1692",47096,"CN","MARIA SLOUGH","LFR","GStr","Maria Slough_SU_0.3","CK-007","29D","N",2008,682,"47096"
"1693",47096,"CN","MARIA SLOUGH","LFR","GStr","Maria Slough_SU_0.3","CK-007","29D","N",2009,645,"47096"
"1694",47096,"CN","MARIA SLOUGH","LFR","GStr","Maria Slough_SU_0.3","CK-007","29D","N",2010,617,"47096"
"1695",47096,"CN","MARIA SLOUGH","LFR","GStr","Maria Slough_SU_0.3","CK-007","29D","N",2011,1509,"47096"
"1696",47096,"CN","MARIA SLOUGH","LFR","GStr","Maria Slough_SU_0.3","CK-007","29D","N",2012,328,"47096"
"1697",47096,"CN","MARIA SLOUGH","LFR","GStr","Maria Slough_SU_0.3","CK-007","29D","N",2013,1043,"47096"
"1698",47096,"CN","MARIA SLOUGH","LFR","GStr","Maria Slough_SU_0.3","CK-007","29D","N",2014,346,"47096"
"1699",47096,"CN","MARIA SLOUGH","LFR","GStr","Maria Slough_SU_0.3","CK-007","29D","N",2015,1238,"47096"
"1700",47096,"CN","MARIA SLOUGH","LFR","GStr","Maria Slough_SU_0.3","CK-007","29D","N",2016,105,"47096"
"1701",47096,"CN","MARIA SLOUGH","LFR","GStr","Maria Slough_SU_0.3","CK-007","29D","N",2017,71,"47096"
"1702",47096,"CN","MARIA SLOUGH","LFR","GStr","Maria Slough_SU_0.3","CK-007","29D","N",2018,0,"47096"
"1703",47096,"CN","MARIA SLOUGH","LFR","GStr","Maria Slough_SU_0.3","CK-007","29D","N",2019,302,"47096"
"1704",47096,"CN","MARIA SLOUGH","LFR","GStr","Maria Slough_SU_0.3","CK-007","29D","N",2020,26,"47096"
"1705",47189,"CN","PORTAGE CREEK","MFR","GStr","Middle Fraser River-Portage_FA_1.3","CK-009","29F","N",1950,NA,"47189"
"1706",47189,"CN","PORTAGE CREEK","MFR","GStr","Middle Fraser River-Portage_FA_1.3","CK-009","29F","N",1951,NA,"47189"
"1707",47189,"CN","PORTAGE CREEK","MFR","GStr","Middle Fraser River-Portage_FA_1.3","CK-009","29F","N",1952,100,"47189"
"1708",47189,"CN","PORTAGE CREEK","MFR","GStr","Middle Fraser River-Portage_FA_1.3","CK-009","29F","N",1953,NA,"47189"
"1709",47189,"CN","PORTAGE CREEK","MFR","GStr","Middle Fraser River-Portage_FA_1.3","CK-009","29F","N",1954,25,"47189"
"1710",47189,"CN","PORTAGE CREEK","MFR","GStr","Middle Fraser River-Portage_FA_1.3","CK-009","29F","N",1955,25,"47189"
"1711",47189,"CN","PORTAGE CREEK","MFR","GStr","Middle Fraser River-Portage_FA_1.3","CK-009","29F","N",1956,25,"47189"
"1712",47189,"CN","PORTAGE CREEK","MFR","GStr","Middle Fraser River-Portage_FA_1.3","CK-009","29F","N",1957,25,"47189"
"1713",47189,"CN","PORTAGE CREEK","MFR","GStr","Middle Fraser River-Portage_FA_1.3","CK-009","29F","N",1958,200,"47189"
"1714",47189,"CN","PORTAGE CREEK","MFR","GStr","Middle Fraser River-Portage_FA_1.3","CK-009","29F","N",1959,25,"47189"
"1715",47189,"CN","PORTAGE CREEK","MFR","GStr","Middle Fraser River-Portage_FA_1.3","CK-009","29F","N",1960,200,"47189"
